OBJECTID,NAME,WARD,aggregationMethod,HasData,ORIGINAL_OID,PCTMinority,RAWTotalPop,population_acsipov200,population_acsipovbas,PCTNonWorkingAge,PCTSenior,PCTChildren,PCTUnemployment,KeyField,HeatSeverity,PCTTreeCover,AREASqKm,PopDensity,PopAdjFactor,GOAL,GAP,GapScore,PriorityIndex,TreeEquityScore,PCTPoverty,Status,TES,AreaSqMi,PopDens_SqMi,SHAPE_Length,SHAPE_Area
621,Adobe Manor,6,BlockApportionment:US.BlockGroups,1,389,42.11,19,7,20,57.89,26.32,10.53,28.57,389,5.10416666666667,9.9517496037777,0.0414511834495146,458.370507639209,1.2,18,8.0482503962223,46.1567685477539,0.580253122847171,,65,,,0.0160043914061611,1187.17416475366,2721.82906225406,446192.898414005
622,Indian Hills North,2,BlockApportionment:US.BlockGroups,1,349,26.32,19,14,17,63.16,26.32,10.53,10,349,4.66860465116279,13.0963305044435,0.163406871400425,116.27418013188,1.2,18,4.9036694955565,28.1225765599094,0.338248133977869,,17.6470588235294,,,0.0630917457764078,301.14874404228,5472.92447605111,1751609.61763484
623,Westwood Estates,1,BlockApportionment:US.BlockGroups,1,218,57.4,169,139,168,55.62,26.04,17.75,8.54,218,4.4251497005988,11.6469022962166,0.156585617121624,1079.28175720464,1.2,18,6.3530977037834,36.435056793516,0.363028786897342,86.7730255317141,17.2619047619048,03 Low-Moderate Priority,79 - 89,0.0604580447752324,2795.32691849859,5121.08185051023,1684494.35836056
624,Tanque Verde and Indian Ruins,2,BlockApportionment:US.BlockGroups,1,375,29.63,27,20,26,51.85,33.33,14.81,13.33,375,5.55797101449275,6.69620788574116,0.121468411534355,222.28001221835,1.2,18,11.3037921142588,64.8273215473847,0.36651329092802,,23.0769230769231,,,0.0468992158942727,575.702588735545,5724.33857746897,1307546.02446619
625,Glenn Heights,2,BlockApportionment:US.BlockGroups,1,390,21.49,605,228,371,36.69,53.88,9.59,12.17,390,2.90974729241877,12.3586251074966,0.243297984179737,2486.66260856915,1,15,2.6413748925034,15.1483022469522,0.26693104837674,95.9564478000933,38.544474393531,04 Low Priority,89 - 99,0.0939378768729488,6440.42658977979,6617.61495464425,2621793.27198078
626,Miramonte at the River,3,BlockApportionment:US.BlockGroups,1,272,28.31,272,209,265,47.06,38.6,14.34,9.63,272,4.39728682170543,8.37924940177548,0.459738086656422,591.641214627656,1.2,18,9.62075059822452,55.1750674688687,0.294526915716827,83.7494575539263,21.1320754716981,03 Low-Moderate Priority,79 - 89,0.177505867645234,1532.34371127169,9281.48799516762,4957779.25081689
627,Thomas Jay Park,5,BlockApportionment:US.BlockGroups,1,312,62.5,16,9,16,56.25,12.5,31.25,14.29,312,6.38780207134637,2.17286652196528,2.33317917529221,6.85759592295184,1.2,18,15.8271334780347,90.7687137893911,0.516547313952786,,43.75,,,0.900845515963044,17.7610919036382,24992.9704665431,25199762.350897
628,Carriage Park,2,BlockApportionment:US.BlockGroups,1,429,39.3,7224,3348,6577,58.69,25.57,15.74,11.21,429,3.79092495636998,8.76422500684478,2.59833131350397,2780.24590723117,1,15,6.23577499315522,35.7622102823784,0.405127222632171,85.5117550731124,49.0953322183366,03 Low-Moderate Priority,79 - 89,1.00322132888364,7200.80384259641,21165.9166696071,27969843.2900288
629,North Dodge,3,BlockApportionment:US.BlockGroups,1,40,55.74,2185,697,2010,68.24,11.17,20.59,16.31,40,4.78176795580111,12.9750578013127,0.662040646953078,3300.40158418681,1,15,2.0249421986873,11.6130567248828,0.556297509978143,93.5396854607128,65.3233830845771,04 Low Priority,89 - 99,0.255615322864614,8548.00086126792,10770.9522942742,7130244.74103168
630,Los Ranchitos,5,BlockApportionment:US.BlockGroups,1,134,92.18,3658,1231,3716,59.16,5.44,35.4,23.43,134,5.02685624012638,4.88447920493542,2.26596474933319,1614.32343600069,1.2,18,13.1155207950646,75.2175973557185,0.655340453806781,50.7068656146477,66.8729817007535,01 High Priority,0 - 64,0.874893881012427,4181.07850493475,23754.2762674221,24390645.3485608
631,Colonia Allegre,6,BlockApportionment:US.BlockGroups,1,410,49.2,313,142,292,59.11,16.29,24.6,15.43,410,5.4,15.8385067048422,0.299031809952595,1046.71138515203,1.2,18,2.1614932951578,12.3961781543166,0.496812647852731,93.8414219078998,51.3698630136986,04 Low Priority,89 - 99,0.11545682731053,2710.9700421454,8182.17979361497,3218838.8053284
632,Saguaro Verde,2,BlockApportionment:US.BlockGroups,1,121,37.98,258,163,255,60.08,21.71,18.22,11.93,121,3.50847457627119,16.2176867826949,0.223064414777008,1156.61657758328,1.2,18,1.7823132173051,10.2215779331826,0.375341174425702,96.1634209340754,36.078431372549,04 Low Priority,89 - 99,0.0861256520504611,2995.62318377384,7166.38381356466,2401205.58016653
633,Bear Canyon,2,BlockApportionment:US.BlockGroups,1,9,27.84,2511,1980,2585,56.99,24.09,18.92,10.66,9,4.60746042073303,14.5215429880359,4.1327496447348,607.585800218763,1.2,18,3.4784570119641,19.9489736651211,0.338530851104878,93.2466569664778,23.4042553191489,04 Low Priority,89 - 99,1.59566355875428,1573.63999837179,34516.2552323531,44473450.2122305
634,Rosemont Regency,6,BlockApportionment:US.BlockGroups,1,95,58.62,29,14,32,68.97,10.34,17.24,18.75,95,4.85365853658537,15.2571829648964,0.0373568879333933,776.295928389605,1.2,18,2.7428170351036,15.7300735968077,0.56082691456071,,56.25,,,0.0144235750695638,2010.59722434523,2707.32011243335,402118.793103277
635,Loretta Heights,3,BlockApportionment:US.BlockGroups,1,462,49.38,160,73,98,70.62,9.38,20,16,462,4.77777777777778,14.4542483449962,0.0907020045144727,1764.01834619289,1.2,18,3.5457516550038,20.3349088821398,0.46168660386035,90.6116449783952,25.5102040816327,04 Low Priority,89 - 99,0.0350202397317465,4568.78654245639,4644.39656779458,976672.011663442
636,Hermosa Hills,2,BlockApportionment:US.BlockGroups,1,440,25,440,335,434,56.82,26.59,16.82,14.81,440,5.11111111111111,7.48176714539975,0.32450742147458,1355.90119326275,1.2,18,10.5182328546002,60.3221340664353,0.368617106870112,77.7642294601996,22.8110599078341,02 Upper-Moderate Priority,64 - 79,0.125293015910637,3511.76796888522,7984.26094865281,3503383.15144925
637,Park Place Mall,6,BlockApportionment:US.BlockGroups,1,397,39.02,41,28,42,60.98,24.39,14.63,16.67,397,7.6482982171799,4.86480586593088,0.557562881305923,73.534306846198,1.2,18,13.1351941340691,75.3304240833037,0.506405523560001,,33.3333333333333,,,0.215276232023436,190.452980408616,13927.4244213541,6006016.13218185
638,El Presidio,1,BlockApportionment:US.BlockGroups,1,213,76.52,707,231,516,73.13,11.32,15.56,25.91,213,4.14079422382672,14.1685912227833,0.490559173693699,1441.21247326106,1.2,18,3.8314087772167,21.9731543423192,0.631430008963842,86.1254909566655,55.2325581395349,03 Low-Moderate Priority,79 - 89,0.189405955880519,3732.72316972963,10120.9758112261,5275934.97851354
639,Speedway and Silverbell,1,BlockApportionment:US.BlockGroups,0,85,0,0,0,0,0,0,0,0,85,6.67391304347826,5.56790932038022,0.334703160167132,0,1.2,18,12.4320906796198,,,,,,,0.1292296126281,0,7553.17008755394,3602644.87903517
640,Winterhaven,3,BlockApportionment:US.BlockGroups,1,286,35.08,593,467,601,63.91,19.06,17.03,11.35,286,2.3841961852861,25.5348208001659,0.331753572900375,1787.47132944391,1.2,18,0,0,0.318802138060042,100,22.2961730449251,04 Low Priority,99 - 100,0.128090770617702,4629.52949022269,11053.7117214282,3571013.89955349
641,Rancho Perdido Estates,2,BlockApportionment:US.BlockGroups,1,365,32.1,81,54,73,58.02,23.46,18.52,8.11,365,2.04081632653061,28.5116855356506,0.125010179511983,647.947233706961,1.2,18,0,0,0.275985615590302,,26.027397260274,,,0.0482667001556223,1678.17563120823,4720.57826742525,1345679.82492742
642,Tanque Verde Bend,2,BlockApportionment:US.BlockGroups,1,360,29.88,1446,772,1051,58.02,24.34,17.63,8.76,360,4.69153225806452,12.5342601983246,0.883253545522137,1637.12900710203,1.2,18,5.4657398016754,31.3460534337493,0.343127760926798,89.2442988713858,26.546146527117,04 Low Priority,89 - 99,0.341026100510212,4240.14466293526,13601.6943296961,9507988.35466409
643,River Terrace Annexation,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.72931664375,397077.208254864
644,Barrio Hollywood,1,BlockApportionment:US.BlockGroups,1,212,93.85,2619,1073,2886,59.22,14.51,26.27,17.42,212,5.66260744985673,9.29219380675889,1.25440497549039,2087.84248402406,1,15,5.70780619324111,32.7343057691802,0.629918955063566,79.3800403151467,62.8205128205128,03 Low-Moderate Priority,79 - 89,0.484328468786306,5407.4872091724,16853.8690393087,13504708.576051
645,College Terrace,1,BlockApportionment:US.BlockGroups,1,225,74.23,291,162,307,62.2,15.46,22.34,15.82,225,7.44594594594595,6.37195782578467,0.0645790767814255,4506.10343943007,0.8,12,5.62804217421533,32.2768585995022,0.600439763570326,80.6196906537221,47.2312703583062,03 Low-Moderate Priority,79 - 89,0.0249341209450305,11670.7543306434,3563.89614369683,695108.17885154
646,Columbus Park,3,BlockApportionment:US.BlockGroups,1,254,42.86,7,7,9,57.14,28.57,14.29,0,254,7.73397435897436,5.3624310902878,1.70601481930413,4.10312965678413,1.2,18,12.6375689097122,72.4765401739578,0.380956325142294,,22.2222222222222,,,0.658696004324221,10.6270570248586,26595.4721141457,18395769.9786392
647,Creekside,3,BlockApportionment:US.BlockGroups,1,300,35.74,901,796,1041,57.71,30.63,11.76,10.62,300,4.40756302521008,12.8655188149515,0.866547569097672,1039.75826847937,1.2,18,5.1344811850485,29.4462831054959,0.351426078085224,89.6518082140484,23.5350624399616,04 Low Priority,89 - 99,0.334575886951627,2692.96155263654,13130.9349052283,9215357.90057387
648,Rillito Park 1,3,BlockApportionment:US.BlockGroups,1,75,52.55,333,201,437,56.76,24.02,19.22,20,75,6.82435597189696,6.81562935289989,0.378404826972702,880.009916004646,1.2,18,11.1843706471001,64.1424386538474,0.565685784605343,63.7155342635982,54.0045766590389,01 High Priority,0 - 64,0.146102920516088,2279.21521913268,10032.8460141763,4070902.20685975
649,NEC Speedway & Kolb,2,BlockApportionment:US.BlockGroups,0,451,0,0,0,0,0,0,0,0,451,4.975,3.4740145319089,0.110247384108532,0,1.2,18,14.5259854680911,,,,,,,0.0425667529836746,0,5575.05350393147,1186753.81525667
650,Wilmot Farms,5,BlockApportionment:US.BlockGroups,1,309,69.89,269,212,282,68.77,5.58,26.02,11.3,309,6.89218482601255,2.06597228829012,1.56963997566369,171.37687888349,1.2,18,15.9340277117099,91.3817529171439,0.520775466039624,52.4106250370566,24.822695035461,01 High Priority,0 - 64,0.606041382816238,443.864078637622,18965.4977461713,16789257.4422856
651,River Forest,2,BlockApportionment:US.BlockGroups,1,367,32.46,767,599,820,58.15,23.6,18.12,9.04,367,2.33333333333333,29.6555917643358,0.042800620069095,17920.3011255864,0.5,7.5,0,0,0.292017319880417,100,26.9512195121951,04 Low Priority,99 - 100,0.0165254117977765,46413.3668428885,3341.28696831452,460729.298830972
652,Broadway/Northeast,2,BlockApportionment:US.BlockGroups,1,449,34.69,640,460,702,59.06,25.78,15.16,10.51,449,6.19563780568407,7.58689771270532,1.36269566848521,469.657323202203,1.2,18,10.4131022872947,59.7192095768231,0.421276497191056,74.8417005744574,34.4729344729345,02 Upper-Moderate Priority,64 - 79,0.526139739106724,1216.40688286839,15938.9543809383,14668762.4130781
653,Dodge Flower,3,BlockApportionment:US.BlockGroups,1,17,58.17,3103,581,2012,66.42,9.18,24.4,19.55,17,5.08968609865471,11.7733961147707,0.61001658279073,5086.74696317969,0.8,12,0.2266038852293,1.29957476067842,0.595740796159627,99.2257902974045,71.1232604373757,04 Low Priority,99 - 100,0.235528719392792,13174.6141532113,10743.1775184651,6564375.28395615
654,Saddlewood Ranch,1,BlockApportionment:US.BlockGroups,1,221,59.8,1632,1219,1590,60.78,21.14,18.08,11.42,221,6.16299918500408,11.1926223106118,1.11185443743733,1467.81803898857,1.2,18,6.8073776893882,39.0403554757339,0.456802254116356,82.1662776171809,23.3333333333333,03 Low-Moderate Priority,79 - 89,0.429289398335367,3801.6312686228,15996.840353454,11967930.7147255
655,Rancho De Colinas,1,BlockApportionment:US.BlockGroups,1,224,74.42,1388,771,1465,62.25,15.49,22.26,15.92,224,7,9.24564846911963,0.124464896888791,11151.7386403347,0.5,7.5,0,0,0.590673933070326,100,47.3720136518771,04 Low Priority,99 - 100,0.0480561653577448,28882.8704843031,5609.2614739562,1339700.51331396
656,Saguaro Miraflores,1,BlockApportionment:US.BlockGroups,1,220,57.08,706,580,701,55.81,26.35,17.85,8.5,220,5.14155844155844,11.6378054585517,0.704259881826556,1002.47084665526,1.2,18,6.3621945414483,36.4872272168931,0.380679671162659,86.1100543414359,17.2610556348074,03 Low-Moderate Priority,79 - 89,0.271916260583398,2596.38757345836,12005.5468160081,7580250.84191365
657,Cherry Avenue,5,BlockApportionment:US.BlockGroups,1,157,92.08,9997,4645,8936,61.01,10.23,28.77,14.98,157,3.84600335382895,7.92359214238563,3.23255291456708,3092.60212105108,1,15,7.07640785761437,40.5832452462867,0.539013758759046,78.1250724371588,48.0192479856759,02 Upper-Moderate Priority,64 - 79,1.24809565807912,8009.80272248191,23614.333103939,34795178.1269993
658,St. Joseph's Hospital,2,BlockApportionment:US.BlockGroups,1,455,0,0,0,0,0,0,0,0,455,4.77426636568849,10.0838213877012,0.408720629383758,0,1.2,18,7.9161786122988,,,,,,,0.157807917266361,0,9301.43707139406,4402267.17226209
659,Hidden Hills,2,BlockApportionment:US.BlockGroups,1,434,33.82,2034,973,1872,62.88,23.4,13.72,8.5,434,3.32303370786517,13.1050358201018,0.967280543319531,2102.80255717714,1,15,1.8949641798982,10.8676319388497,0.375862578374235,95.9152638386418,48.0235042735043,04 Low Priority,89 - 99,0.373469105739799,5446.23362077268,13193.9132163505,10412272.1885807
660,San Gabriel,6,BlockApportionment:US.BlockGroups,1,54,46.69,876,507,1067,62.1,19.86,18.04,15.01,54,4.37517433751743,14.4792682538655,0.638484123749242,1371.99965890466,1.2,18,3.5207317461345,20.1914195414865,0.474561481802193,90.4179300227024,52.4835988753515,04 Low Priority,89 - 99,0.246520098406822,3553.46280348459,10677.1473357412,6865729.53993229
661,Groves Lincoln Park,4,BlockApportionment:US.BlockGroups,1,338,49.06,5334,3479,5324,62.62,15.37,22.01,18.94,338,4.56163179180587,7.64756479137469,5.12418771644079,1040.94547178395,1.2,18,10.3524352086253,59.3712834847216,0.470202141543256,72.0834953593122,34.6543951915853,02 Upper-Moderate Priority,64 - 79,1.97845993835074,2696.03639507932,31541.673908434,55157061.3008401
662,Broadmoor-Broadway,6,BlockApportionment:US.BlockGroups,1,10,44.99,869,958,1072,65.59,19.22,15.3,5.69,10,4.02256699576869,19.4179459263473,0.651501666159673,1333.84156194471,1.2,18,0,0,0.325204640548568,100,10.634328358209,04 Low Priority,99 - 100,0.251546199630811,3454.63378606162,10585.3997463887,7034206.49538246
663,Vista Del Rio 1,2,BlockApportionment:US.BlockGroups,1,369,23.53,17,13,15,52.94,35.29,11.76,14.29,369,3.30645161290323,22.5967157572862,0.0606470868607922,280.310248685504,1.2,18,0,0,0.285442073936448,,13.3333333333333,,,0.0234159711492814,726.0002112072,4011.76236724604,652838.233593449
664,Silverbell Golf Course,3,BlockApportionment:US.BlockGroups,1,253,73.68,1459,771,1234,65.8,10.69,23.51,10.26,253,4.18205631958088,3.05207172670285,1.37115096747438,1064.06955514712,1.2,18,14.9479282732971,85.7264662022507,0.47321083186761,59.4333076153624,37.5202593192869,01 High Priority,0 - 64,0.52940434829802,2755.92749604444,19003.1790941638,14740502.2356818
665,Grabe Industrial,4,BlockApportionment:US.BlockGroups,1,316,42.15,242,214,279,62.4,7.44,29.75,9.6,316,7.68487484089945,0.56322821235727,16.9973806490573,14.2374878221852,1.2,18,17.4367717876427,100,0.453367754834304,,23.2974910394265,,,6.56272535901923,36.8749241757339,73484.8579292075,182876713.055734
666,Santiago Hills,1,BlockApportionment:US.BlockGroups,1,210,68.05,889,785,1002,56.13,28.8,15.07,9.79,210,4.28169014084507,12.1148040325472,0.714535281696108,1244.16529564469,1.2,18,5.8851959674528,33.7516372819858,0.399271306954342,86.5239396705726,21.6566866267465,03 Low-Moderate Priority,79 - 89,0.275883614653246,3222.37332259609,12099.3072644428,7691053.00834233
667,Desert Aire/Loma Linda,6,BlockApportionment:US.BlockGroups,1,403,43.9,492,299,402,61.38,23.98,14.63,7.29,403,4.87743190661479,11.0526173208982,0.475218164509798,1035.31396049962,1.2,18,6.9473826791018,39.8432850054581,0.37465506822346,85.0725113380333,25.6218905472637,03 Low-Moderate Priority,79 - 89,0.183482759119735,2681.45084780929,10086.5582321087,5115385.646538
668,Dove - Wilmot Addition,6,BlockApportionment:US.BlockGroups,1,395,45,1260,351,1012,56.75,33.25,10,14.67,395,5.38743455497382,10.7401192571566,0.332754330956537,3786.57731179035,1,15,4.2598807428434,24.4304438615314,0.507150034795205,87.6100995455621,65.3162055335968,03 Low-Moderate Priority,79 - 89,0.128477165463129,9807.19021514842,8039.62848101865,3579445.60492694
669,Sewell,6,BlockApportionment:US.BlockGroups,1,396,42.13,750,584,1009,60.4,22.53,17.07,13.86,396,4.70045248868778,11.0897118139901,1.00612068222871,745.43741446467,1.2,18,6.9102881860099,39.6305478454857,0.439237808293018,82.5927650228973,42.1209117938553,03 Low-Moderate Priority,79 - 89,0.388465367213095,1930.67404021266,13635.5236810522,10830074.0374954
670,Milagro,1,BlockApportionment:US.BlockGroups,0,250,0,0,0,0,0,0,0,0,250,9.25764192139738,5.2262216194162,0.20825162821395,0,1.2,18,12.7737783805838,,,,,,,0.0804064031838398,0,6223.1413041436,2241636.12983106
671,El Con Mall,6,BlockApportionment:US.BlockGroups,1,412,34.78,46,33,38,60.87,23.91,15.22,8.33,412,6.78796561604585,2.57599875131502,0.322270000278075,142.737456047129,1.2,18,15.424001248685,88.4567478231026,0.38199342264636,,13.1578947368421,,,0.124429142756991,369.688314013684,7454.05294234821,3468945.78090857
672,Southeast Fringe,4,BlockApportionment:US.BlockGroups,0,320,0,0,0,0,0,0,0,0,320,8.04810996563574,0.767967936966617,0.796929366678783,0,1.2,18,17.2320320630334,,,,,,,0.307696148720298,0,34181.2894279531,8580870.14704632
673,Hedrick Acres,3,BlockApportionment:US.BlockGroups,1,28,48.17,3944,1726,3625,77.51,7.61,14.91,13.74,28,5.6015406162465,11.5064583832022,1.29951387881938,3034.98105274809,1,15,3.4935416167978,20.0354839722892,0.544760290930567,89.085463922321,52.3862068965517,04 Low Priority,89 - 99,0.501745113733074,7860.56484069357,15868.2448350374,13987900.9370047
674,Drexel Park,5,BlockApportionment:US.BlockGroups,1,19,95.22,2530,760,2362,60.83,5.57,33.56,17.34,19,5.59941944847605,5.75985406933461,0.610439086025124,4144.55767646548,0.8,12,6.24014593066539,35.7872776375254,0.64612332275392,76.877005260525,67.8238780694327,02 Upper-Moderate Priority,64 - 79,0.235691848803512,10734.3551032567,12318.3302355791,6570722.02601343
675,Roger Park,3,BlockApportionment:US.BlockGroups,1,268,52.29,828,513,1113,56.4,24.76,18.72,20.51,268,4.94301994301994,7.17435028791821,0.319064039622227,2595.09031785705,1,15,7.82564971208179,44.8801521714459,0.519747441216294,76.6736557474931,53.9083557951482,02 Upper-Moderate Priority,64 - 79,0.123191314427161,6721.25306763871,7903.96607569132,3434423.30335474
676,Veteran's Hospital,5,BlockApportionment:US.BlockGroups,1,176,93.85,130,35,126,59.23,14.62,26.92,20,176,4.84214092140921,4.0939472489567,1.34192549769757,96.8757209122634,1.2,18,13.9060527510433,79.751303282517,0.645320160579652,48.5348761592896,72.2222222222222,01 High Priority,0 - 64,0.518120331331769,250.906965310259,18961.44796686,14446158.8333985
677,Pie Allen,6,BlockApportionment:US.BlockGroups,1,207,36.19,735,138,347,92.24,4.08,3.67,18.85,207,5.04580152671756,9.22200793048909,0.475568060301948,1545.52010816987,1.2,18,8.77799206951091,50.3418418065883,0.596934182982121,69.949233791369,60.2305475504323,02 Upper-Moderate Priority,64 - 79,0.183617854640148,4002.87870392803,14262.7382098791,5119193.77773679
678,Pima Ridge,2,BlockApportionment:US.BlockGroups,1,120,38.89,36,23,36,61.11,22.22,19.44,13.33,120,3.31972789115646,18.2376195192757,0.120865367428942,297.852070992667,1.2,18,0,0,0.383854168805392,,36.1111111111111,,,0.0466663792633512,771.433322410597,5314.80322910138,1301068.92376612
679,Southlands West,5,BlockApportionment:US.BlockGroups,1,149,82.93,41,11,37,63.41,9.76,26.83,15.79,149,7.96243257535695,1.51697840973275,42.7091137163184,0.959982458833713,1.2,18,16.4830215902672,94.5302363935771,0.684315766499623,,70.2702702702703,,,16.4900809974437,2.48634315418801,137850.875443825,459759640.466593
680,Hidden Hills 1,2,BlockApportionment:US.BlockGroups,1,432,29.37,749,404,549,57.81,24.83,17.36,8.47,432,3.33333333333333,8.80063141881494,0.579798182307493,1291.82881708789,1.2,18,9.19936858118506,52.7584388510755,0.305370905521536,83.8891077541445,26.4116575591985,03 Low-Moderate Priority,79 - 89,0.223861329737182,3345.82127640957,15000.72921469,6241324.8988669
681,Pantano Parkview,4,BlockApportionment:US.BlockGroups,1,334,35.79,271,168,326,55.72,28.04,16.24,15.97,334,4.43977591036415,8.12512089139311,0.321577646760015,842.720265946346,1.2,18,9.87487910860689,56.6324961344343,0.433055196019332,75.4750032854385,48.4662576687117,02 Upper-Moderate Priority,64 - 79,0.124161823568923,2182.63546886106,8606.17240715514,3491975.96129451
682,Tanque Verde Trails,2,BlockApportionment:US.BlockGroups,1,346,29.47,95,70,101,58.95,21.05,18.95,14.63,346,4.25257731958763,11.508869313184,0.175292860318643,541.950195959558,1.2,18,6.491130686816,37.2266768520548,0.378220796521313,,30.6930693069307,,,0.0676809517548676,1403.64456374784,5890.71507675496,1883810.04245773
683,Casa Loma,2,BlockApportionment:US.BlockGroups,1,456,39.65,1082,626,733,51.76,31.33,16.91,12.11,456,3.82840236686391,13.641347197678,0.15264363533695,7088.40560310007,0.8,12,0,0,0.317069757617089,100,14.5975443383356,04 Low Priority,99 - 100,0.0589360370990081,18358.8862308866,5127.9589794228,1643122.16932762
684,Sugar Hill,3,BlockApportionment:US.BlockGroups,1,256,59.79,1634,450,1528,75.09,8.57,16.28,27.05,256,5.02823018458198,7.77734258244126,0.816375645442144,2001.52957663875,1,15,7.22265741755874,41.4219874270384,0.666106178485941,72.4085582496828,70.5497382198953,02 Upper-Moderate Priority,64 - 79,0.315204398927611,5183.93780530728,13291.4657887866,8787483.46916909
685,McCall Addition,3,BlockApportionment:US.BlockGroups,1,289,59.82,331,122,414,66.77,10.27,22.96,24.36,289,4.85792349726776,9.68473846450397,0.165191374241009,2003.73658443619,1,15,5.31526153549603,30.483059595142,0.621800685745659,81.0456126401149,70.5314009661836,03 Low-Moderate Priority,79 - 89,0.0637807461753858,5189.65392925646,5342.7312785255,1779055.93518217
686,Ladera Brisas,1,BlockApportionment:US.BlockGroups,1,230,74.29,140,78,147,62.14,15.71,22.14,15.79,230,4.51578947368421,12.0262391506303,0.0838397388755327,1669.85252909533,1.2,18,5.9737608493697,34.2595574577816,0.52600280216058,81.9793767764255,46.9387755102041,03 Low-Moderate Priority,79 - 89,0.0323707041559143,4324.89819577871,4000.92669992156,902426.75736506
687,Rincon Country,4,BlockApportionment:US.BlockGroups,1,340,19.34,636,493,752,30.5,63.99,5.5,15.79,340,4.19952210274791,4.77854270916757,0.752104589945785,845.627069030181,1.2,18,13.2214572908324,75.8251438503218,0.290005948396825,78.0102572453617,34.4414893617021,02 Upper-Moderate Priority,64 - 79,0.290389205665174,2190.16405428418,12968.9801679065,8096108.44866539
688,Bach Property,2,BlockApportionment:US.BlockGroups,0,96,0,0,0,0,0,0,0,0,96,3.63461538461538,12.315050656446,0.0405872493822976,0,1.2,18,5.684949343554,,,,,,,0.0156708245978571,0,3750.00894063938,428495.35590745
689,Wrightstown Square,2,BlockApportionment:US.BlockGroups,1,435,37.74,159,100,157,59.75,21.38,18.24,11.94,435,3.02631578947368,19.3667924764276,0.202995142363931,783.269974583647,1.2,18,0,0,0.362362790571108,100,36.3057324840764,04 Low Priority,99 - 100,0.0783768626504335,2028.6599210937,6930.02102343526,2185163.08529199
690,Ironwood,3,BlockApportionment:US.BlockGroups,1,244,73.62,307,162,259,65.8,10.75,23.45,10.39,244,7.49520766773163,9.54678551143562,0.277352595922185,1106.89427289923,1.2,18,8.45321448856438,48.4792402602591,0.556904435563438,73.0016960663161,37.4517374517375,02 Upper-Moderate Priority,64 - 79,0.107086435976829,2866.84300583529,7817.90026597213,2981934.72245077
691,Alvernon and Drexel,5,BlockApportionment:US.BlockGroups,1,136,0,0,0,0,0,0,0,0,136,7.15,2.11037561357955,0.0343717438975077,0,1.2,18,15.8896243864205,,,,,,,0.0132710045132037,0,3135.95477645749,388662.42679518
692,Vista Del Norte,3,BlockApportionment:US.BlockGroups,1,265,49.45,637,314,732,52.9,29.36,17.74,15.5,265,4.39175257731959,8.3413293431714,0.260874013691105,2441.79169472302,1,15,6.6586706568286,38.1875196734957,0.467070633274947,82.1637310029009,57.103825136612,03 Low-Moderate Priority,79 - 89,0.100724019806833,6324.21145642944,7593.98218636214,2807491.15206334
693,Greasewood Park,1,BlockApportionment:US.BlockGroups,1,222,52.79,341,299,362,60.12,19.94,19.94,10.29,222,6.31490159325211,2.44281749565788,0.958488449299278,355.768502217523,1.2,18,15.5571825043421,89.2205431934789,0.424994820576389,62.0817312537595,17.4033149171271,01 High Priority,0 - 64,0.370074459260715,921.436190655264,12823.1659575481,10316775.6268312
694,Tucson Mall,3,BlockApportionment:US.BlockGroups,1,270,56.25,128,3,4,79.69,5.47,14.84,27.27,270,7.2773851590106,5.97853481427039,0.510601880524036,250.684544813333,1.2,18,12.0214651857296,68.9431812960305,0.630761956323692,56.5132640905368,25,01 High Priority,0 - 64,0.197144488251728,649.269990427327,10285.4846846243,5488938.38810618
695,Pima Verde East,2,BlockApportionment:US.BlockGroups,1,381,42.21,244,97,264,59.43,27.05,13.11,28.57,381,5.44505494505495,13.4092559564008,0.165301978022782,1476.08639000298,1.2,18,4.5907440435992,26.3279470506841,0.589639574828006,84.4760004949404,63.2575757575758,03 Low-Moderate Priority,79 - 89,0.0638234505343281,3823.04619943358,5337.1131244401,1768321.89708534
696,Wilshire Terrace,6,BlockApportionment:US.BlockGroups,1,399,37.5,16,13,16,62.5,25,12.5,22.22,399,3.775,11.7474686930198,0.0712701730297246,224.49784138067,1.2,18,6.2525313069802,35.8583078515217,0.412007069797992,,18.75,,,0.0275175676500909,581.446739895529,5297.88910148178,767178.039414997
697,San Ignacio Yaqui,3,BlockApportionment:US.BlockGroups,1,240,83.61,604,171,499,58.94,11.92,28.97,21.66,240,6.06705539358601,4.66692590832201,0.607852382420427,993.66230596138,1.2,18,13.333074091678,76.4652669316177,0.650575505472415,50.2535703148797,65.7314629258517,01 High Priority,0 - 64,0.234693116958366,2573.5735577927,10965.7908761459,5856743.14725499
698,Catalina Highway,2,BlockApportionment:US.BlockGroups,0,463,0,0,0,0,0,0,0,0,463,5.96774193548387,6.9246832759809,0.0566927703237918,0,1.2,18,11.0753167240191,,,,,,,0.0218892009986584,0,3833.73848357852,610290.664551039
699,Saguaro Canyon,4,BlockApportionment:US.BlockGroups,1,325,31.46,642,703,817,60.28,15.58,24.14,10.32,325,5.13186813186813,9.64853894380051,0.324170234400809,1980.44092847285,1.2,18,8.35146105619949,47.8956836615715,0.345753720829662,83.4398891623312,13.953488372093,03 Low-Moderate Priority,79 - 89,0.12516282725358,5129.31845730289,8231.71194221584,3489688.97737976
