"","siteID","native.US","n","routeID","easting","northing"
"2472","542_04","Non-native",1,542,507287,3577466
"2473","542_04a","Native",20,542,507330,3577490
"2474","542_04a","Non-native",1,542,507330,3577490
"2475","542_05","Native",28,542,506727,3577158
"2476","542_05","Non-native",2,542,506727,3577158
"2477","543_01","Native",30,543,500046,3564255
"2478","543_01","Non-native",3,543,500046,3564255
"2479","543_02","Native",31,543,500162,3563645
"2480","543_02","Non-native",1,543,500162,3563645
"2481","543_03","Native",34,543,500531,3563574
"2482","543_03","Non-native",2,543,500531,3563574
"2483","543_04","Native",21,543,500387,3564209
"2484","543_04","Non-native",2,543,500387,3564209
"2485","544_01","Native",35,544,505564,3586300
"2486","544_01","Non-native",1,544,505564,3586300
"2487","544_02","Native",42,544,505472,3586993
"2488","544_02","Non-native",1,544,505472,3586993
"2489","544_03","Native",43,544,505281,3587438
"2490","544_03","Non-native",1,544,505281,3587438
"2491","544_04","Native",29,544,505741,3586558
"2492","544_04","Non-native",1,544,505741,3586558
"2493","545_01","Native",22,545,500035,3564302
"2494","545_02","Native",16,545,499947,3564489
"2495","547_01","Native",32,547,497788,3566332
"2496","547_01","Non-native",1,547,497788,3566332
"2497","547_02","Native",26,547,497766,3566067
"2498","547_03","Native",33,547,497411,3565735
"2499","547_03","Non-native",1,547,497411,3565735
"2500","547_04","Native",29,547,497445,3566106
"2501","547_04","Non-native",3,547,497445,3566106
"2502","547_05","Native",35,547,497514,3565945
"2503","548_01","Native",76,548,483389,3558520
"2504","548_01","Non-native",4,548,483389,3558520
"2505","548_02","Native",67,548,483107,3558780
"2506","548_03","Native",65,548,482848,3558775
"2507","549_01","Native",45,549,518296,3554467
"2508","549_01","Non-native",1,549,518296,3554467
"2509","549_02","Native",42,549,516411,3555799
"2510","549_02","Non-native",1,549,516411,3555799
"2511","549_03","Native",41,549,517106,3555700
"2512","549_03","Non-native",2,549,517106,3555700
"2513","549_04","Native",54,549,517101,3556275
"2514","549_04","Non-native",1,549,517101,3556275
"2515","549_07","Native",55,549,517126,3556852
"2516","549_07","Non-native",1,549,517126,3556852
"2517","549_08","Native",43,549,512096,3559635
"2518","549_08","Non-native",3,549,512096,3559635
"2519","549_10","Native",27,549,510887,3561619
"2520","549_10","Non-native",2,549,510887,3561619
"2521","549_11","Native",43,549,512063,3561431
"2522","549_11","Non-native",3,549,512063,3561431
"2523","550_01","Native",16,550,500936,3562077
"2524","550_01","Non-native",2,550,500936,3562077
"2525","550_02","Native",19,550,500973,3561930
"2526","550_02","Non-native",2,550,500973,3561930
"2527","550_03","Native",18,550,500966,3561766
"2528","550_03","Non-native",3,550,500966,3561766
"2529","551_01","Native",22,551,501346,3566272
"2530","551_01","Non-native",2,551,501346,3566272
"2531","551_02","Native",17,551,501380,3565941
"2532","551_02","Non-native",3,551,501380,3565941
"2533","551_03","Native",20,551,501458,3565765
"2534","551_03","Non-native",2,551,501458,3565765
"2535","551_04","Native",18,551,501633,3565498
"2536","551_04","Non-native",2,551,501633,3565498
"2537","551_05","Native",24,551,501670,3564922
"2538","551_05","Non-native",2,551,501670,3564922
"2539","552_01","Native",22,552,518389,3561474
"2540","552_01","Non-native",4,552,518389,3561474
"2541","552_02","Native",20,552,518508.2,3561381.1
"2542","552_02","Non-native",3,552,518508.2,3561381.1
"2543","552_03","Native",26,552,518570.3,3561452.1
"2544","552_03","Non-native",4,552,518570.3,3561452.1
"2545","552_04","Native",20,552,518414,3561377.6
"2546","552_04","Non-native",4,552,518414,3561377.6
"2547","552_05","Native",27,552,518648.9,3561264.9
"2548","552_05","Non-native",4,552,518648.9,3561264.9
"2549","553_01","Native",37,553,520596.1,3567391.9
"2550","553_02","Native",27,553,520578.1,3567018.3
"2551","553_03","Native",25,553,520483.3,3567285.2
"2552","553_04","Native",30,553,520260.8,3567366.8
"2553","91_01","Native",11,91,483387,3571991
"2554","91_02","Native",10,91,483617,3572710
"2555","91_03","Native",6,91,484370,3568710
"2556","91_04","Native",7,91,480553,3571561
"2557","91_05","Native",12,91,481264,3571329
"2558","91_06","Native",10,91,485612,3579287
"2559","91_07","Native",8,91,484872,3579209
"2560","91_08","Native",8,91,478264,3570189
"2561","91_09","Native",10,91,477874,3570826
"2562","92_01","Native",12,92,526004,3558474
"2563","92_02","Native",9,92,527717,3562406
"2564","92_03","Native",9,92,527420,3561730
"2565","92_04","Native",7,92,528895,3563098
"2566","921_12","Native",27,921,526937,3563906
"2567","921_13","Native",27,921,527392,3563304
"2568","921_14","Native",28,921,527350,3563604
"2569","921_15","Native",24,921,527319,3563985
"2570","921_16","Native",26,921,527592,3564771
"2571","921_17","Native",29,921,528327,3564921
"2572","921_18","Native",26,921,529249,3564747
"2573","921_19","Native",27,921,527515,3565088
"2574","921_20","Native",25,921,527661,3565637
"2575","921_21","Native",21,921,528814,3565918
"2576","921_22","Native",17,921,529100,3566044
"2577","921_23","Native",25,921,529661,3565267
"2578","921_24","Native",16,921,529089,3566306
"2579","921_25","Native",19,921,529831,3566291
"2580","921_26","Native",18,921,530332,3566428
"2581","922_02","Native",17,922,525749,3559722
"2582","922_03","Native",14,922,526205,3559433
"2583","922_04","Native",10,922,526921,3560621
"2584","922_05","Native",9,922,526160,3562214
"2585","922_06","Native",9,922,527514,3561016
"2586","922_07","Native",13,922,525775,3563061
"2587","922_08","Native",14,922,526206,3562506
"2588","922_09","Native",12,922,527800,3562733
"2589","922_10","Native",12,922,527733,3562254
"2590","922_11","Native",14,922,525440,3563033
"2591","93_01","Native",15,93,518296,3554467
"2592","93_02","Native",25,93,516411,3555799
"2593","93_03","Native",22,93,517106,3555700
"2594","93_13","Native",19,93,513192,3557833
"2595","93_13","Non-native",1,93,513192,3557833
"2596","93_14","Native",25,93,513865,3557379
"2597","93_14","Non-native",1,93,513865,3557379
"2598","93_17","Native",20,93,517126,3556852
"2599","93_17","Non-native",2,93,517126,3556852
"2600","93_22","Native",13,93,512060,3558884
"2601","93_22","Non-native",3,93,512060,3558884
"2602","93_28","Native",22,93,512054,3559506
"2603","93_28","Non-native",2,93,512054,3559506
"2604","93_34","Native",13,93,512273,3560203
"2605","93_34","Non-native",3,93,512273,3560203
"2606","93_35","Native",12,93,513201,3560829
"2607","93_35","Non-native",2,93,513201,3560829
"2608","93_39","Native",9,93,510887,3561619
"2609","93_39","Non-native",1,93,510887,3561619
"2610","93_40a","Native",9,93,511402,3561574
"2611","93_40a","Non-native",3,93,511402,3561574
"2612","93_43","Native",13,93,510986,3562137
"2613","93_43","Non-native",2,93,510986,3562137
"2614","94_05a","Native",9,94,517052,3575258
"2615","941_02","Native",38,941,517649,3575591
"2616","941_02","Non-native",1,941,517649,3575591
"2617","941_07","Native",39,941,518336,3576547
"2618","941_08","Native",43,941,519726,3577416
"2619","941_09","Native",40,941,520292,3578207
"2620","942_03","Native",12,942,518056,3575665
"2621","942_03a","Native",31,942,518084,3575592
"2622","942_05","Native",33,942,516730,3577010
"2623","942_05","Non-native",2,942,516730,3577010
"2624","942_06","Native",32,942,517133,3576614
"2625","942_06","Non-native",1,942,517133,3576614
"2626","943_01","Native",26,943,518733,3574972
"2627","943_04","Native",32,943,519892,3575540
"2628","96_01","Native",11,96,505156,3587582
"2629","96_01","Non-native",1,96,505156,3587582
"2630","96_01a","Native",18,96,505038,3587701
"2631","96_02","Native",17,96,503847,3588476
"2632","96_03","Native",20,96,504444,3588754
"2633","96_04","Native",16,96,505235,3588910
"2634","96_04","Non-native",1,96,505235,3588910
"2635","96_05","Native",17,96,503690,3589622
"2636","96_06","Native",21,96,504418,3589524
"2637","96_07","Native",16,96,505540,3589430
"2638","96_07","Non-native",1,96,505540,3589430
"2639","96_08","Native",26,96,503157,3590866
"2640","96_09","Native",6,96,504069,3591164
"2641","96_09a","Native",11,96,504064,3590262
"2642","96_09b","Native",14,96,504086,3590243
"2643","96_10","Native",21,96,504441,3591408
"2644","96_10","Non-native",1,96,504441,3591408
