"","siteID","diet","n","routeID","easting","northing"
"3303","139_03","Ground arthropods",6,139,499713,3555266
"3304","139_03","Nectar",2,139,499713,3555266
"3305","139_03","Omnivorous",2,139,499713,3555266
"3306","139_03","Seeds",9,139,499713,3555266
"3307","139_03","Trunk arthropods",1,139,499713,3555266
"3308","139_03","Vertebrates",1,139,499713,3555266
"3309","139_03","Fruits",1,139,499713,3555266
"3310","139_04","Aerial arthropods",3,139,500127,3555726
"3311","139_04","Foliage arthropods",2,139,500127,3555726
"3312","139_04","Ground arthropods",4,139,500127,3555726
"3313","139_04","Omnivorous",3,139,500127,3555726
"3314","139_04","Seeds",8,139,500127,3555726
"3315","139_04","Trunk arthropods",1,139,500127,3555726
"3316","139_04","Nectar",1,139,500127,3555726
"3317","139_05","Foliage arthropods",2,139,501651,3555404
"3318","139_05","Fruits",1,139,501651,3555404
"3319","139_05","Ground arthropods",3,139,501651,3555404
"3320","139_05","Nectar",1,139,501651,3555404
"3321","139_05","Omnivorous",2,139,501651,3555404
"3322","139_05","Seeds",8,139,501651,3555404
"3323","139_05","Trunk arthropods",1,139,501651,3555404
"3324","139_05","Aerial arthropods",1,139,501651,3555404
"3325","139_06","Aerial arthropods",3,139,500150,3556864
"3326","139_06","Fruits",1,139,500150,3556864
"3327","139_06","Ground arthropods",6,139,500150,3556864
"3328","139_06","Nectar",1,139,500150,3556864
"3329","139_06","Foliage arthropods",4,139,500150,3556864
"3330","139_06","Seeds",8,139,500150,3556864
"3331","139_06","Trunk arthropods",1,139,500150,3556864
"3332","139_06","Vertebrates",1,139,500150,3556864
"3333","139_06","Omnivorous",3,139,500150,3556864
"3334","139_07","Aerial arthropods",2,139,501879,3556003
"3335","139_07","Fruits",1,139,501879,3556003
"3336","139_07","Ground arthropods",4,139,501879,3556003
"3337","139_07","Nectar",1,139,501879,3556003
"3338","139_07","Foliage arthropods",2,139,501879,3556003
"3339","139_07","Seeds",7,139,501879,3556003
"3340","139_07","Trunk arthropods",1,139,501879,3556003
"3341","139_07","Vertebrates",1,139,501879,3556003
"3342","139_07","Omnivorous",2,139,501879,3556003
"3343","139_08","Foliage arthropods",3,139,501139,3557157
"3344","139_08","Fruits",1,139,501139,3557157
"3345","139_08","Ground arthropods",4,139,501139,3557157
"3346","139_08","Nectar",1,139,501139,3557157
"3347","139_08","Omnivorous",1,139,501139,3557157
"3348","139_08","Seeds",9,139,501139,3557157
"3349","139_08","Trunk arthropods",1,139,501139,3557157
"3350","139_08","Vertebrates",1,139,501139,3557157
"3351","139_08","Aerial arthropods",4,139,501139,3557157
"3352","139_09","Foliage arthropods",1,139,501636,3558219
"3353","139_09","Fruits",1,139,501636,3558219
"3354","139_09","Nectar",1,139,501636,3558219
"3355","139_09","Omnivorous",2,139,501636,3558219
"3356","139_09","Seeds",7,139,501636,3558219
"3357","139_09","Ground arthropods",3,139,501636,3558219
"3358","139_09","Trunk arthropods",1,139,501636,3558219
"3359","139_10","Foliage arthropods",3,139,502202,3558982
"3360","139_10","Fruits",1,139,502202,3558982
"3361","139_10","Ground arthropods",2,139,502202,3558982
"3362","139_10","Aerial arthropods",1,139,502202,3558982
"3363","139_10","Omnivorous",2,139,502202,3558982
"3364","139_10","Seeds",7,139,502202,3558982
"3365","139_10","Trunk arthropods",1,139,502202,3558982
"3366","139_10","Nectar",1,139,502202,3558982
"3367","139_11","Foliage arthropods",1,139,503930,3558976
"3368","139_11","Ground arthropods",4,139,503930,3558976
"3369","139_11","Nectar",1,139,503930,3558976
"3370","139_11","Aerial arthropods",2,139,503930,3558976
"3371","139_11","Seeds",8,139,503930,3558976
"3372","139_11","Trunk arthropods",1,139,503930,3558976
"3373","139_11","Omnivorous",3,139,503930,3558976
"3374","139_12","Aerial arthropods",1,139,503130,3559422
"3375","139_12","Ground arthropods",2,139,503130,3559422
"3376","139_12","Seeds",8,139,503130,3559422
"3377","139_12","Trunk arthropods",1,139,503130,3559422
"3378","139_12","Omnivorous",2,139,503130,3559422
"3379","140_01","Aerial arthropods",3,140,500430,3554739
"3380","140_01","Ground arthropods",5,140,500430,3554739
"3381","140_01","Nectar",1,140,500430,3554739
"3382","140_01","Omnivorous",2,140,500430,3554739
"3383","140_01","Foliage arthropods",2,140,500430,3554739
"3384","140_01","Vertebrates",1,140,500430,3554739
"3385","140_01","Seeds",4,140,500430,3554739
"3386","140_02","Fruits",1,140,501319,3554399
"3387","140_02","Ground arthropods",4,140,501319,3554399
"3388","140_02","Nectar",1,140,501319,3554399
"3389","140_02","Foliage arthropods",3,140,501319,3554399
"3390","140_02","Seeds",7,140,501319,3554399
"3391","140_02","Omnivorous",3,140,501319,3554399
"3392","140_03","Aerial arthropods",3,140,502698,3554680
"3393","140_03","Ground arthropods",3,140,502698,3554680
"3394","140_03","Seeds",9,140,502698,3554680
"3395","140_03","Trunk arthropods",1,140,502698,3554680
"3396","140_03","Vertebrates",1,140,502698,3554680
"3397","140_03","Omnivorous",3,140,502698,3554680
"3398","140_04","Ground arthropods",1,140,502653,3555385
"3399","140_04","Nectar",1,140,502653,3555385
"3400","140_04","Omnivorous",1,140,502653,3555385
"3401","140_04","Seeds",7,140,502653,3555385
"3402","140_04","Trunk arthropods",1,140,502653,3555385
"3403","140_04","Foliage arthropods",1,140,502653,3555385
"3404","140_05","Foliage arthropods",2,140,502906,3556260
"3405","140_05","Fruits",1,140,502906,3556260
"3406","140_05","Ground arthropods",1,140,502906,3556260
"3407","140_05","Seeds",7,140,502906,3556260
"3408","140_05","Trunk arthropods",1,140,502906,3556260
"3409","140_05","Vertebrates",1,140,502906,3556260
"3410","140_05","Omnivorous",1,140,502906,3556260
"3411","140_06","Ground arthropods",3,140,502679,3557901
"3412","140_06","Omnivorous",2,140,502679,3557901
"3413","140_06","Seeds",6,140,502679,3557901
"3414","140_06","Trunk arthropods",1,140,502679,3557901
"3415","140_06","Aerial arthropods",1,140,502679,3557901
"3416","140_07","Foliage arthropods",1,140,503198,3557785
"3417","140_07","Ground arthropods",2,140,503198,3557785
"3418","140_07","Omnivorous",2,140,503198,3557785
"3419","140_07","Aerial arthropods",2,140,503198,3557785
"3420","140_07","Trunk arthropods",1,140,503198,3557785
"3421","140_07","Vertebrates",1,140,503198,3557785
"3422","140_07","Seeds",6,140,503198,3557785
"3423","140_08","Aerial arthropods",2,140,504746,3557735
"3424","140_08","Ground arthropods",1,140,504746,3557735
"3425","140_08","Nectar",1,140,504746,3557735
"3426","140_08","Omnivorous",3,140,504746,3557735
"3427","140_08","Seeds",8,140,504746,3557735
"3428","140_08","Trunk arthropods",2,140,504746,3557735
"3429","140_08","Vertebrates",2,140,504746,3557735
"3430","140_08","Foliage arthropods",1,140,504746,3557735
"3431","140_09","Foliage arthropods",1,140,505871,3557705
"3432","140_09","Ground arthropods",2,140,505871,3557705
"3433","140_09","Omnivorous",2,140,505871,3557705
"3434","140_09","Trunk arthropods",1,140,505871,3557705
"3435","140_09","Seeds",6,140,505871,3557705
"3436","140_10","Aerial arthropods",1,140,505599,3558220
"3437","140_10","Ground arthropods",4,140,505599,3558220
"3438","140_10","Seeds",8,140,505599,3558220
"3439","140_10","Trunk arthropods",1,140,505599,3558220
"3440","140_10","Vertebrates",2,140,505599,3558220
"3441","140_10","Omnivorous",2,140,505599,3558220
"3442","140_11","Ground arthropods",4,140,505375,3559035
"3443","140_11","Seeds",6,140,505375,3559035
"3444","140_11","Trunk arthropods",1,140,505375,3559035
"3445","140_11","Vertebrates",1,140,505375,3559035
"3446","140_11","Omnivorous",1,140,505375,3559035
"3447","140_12","Foliage arthropods",2,140,505224,3560914
"3448","140_12","Ground arthropods",3,140,505224,3560914
"3449","140_12","Omnivorous",2,140,505224,3560914
"3450","140_12","Aerial arthropods",2,140,505224,3560914
"3451","140_12","Trunk arthropods",1,140,505224,3560914
"3452","140_12","Vertebrates",1,140,505224,3560914
"3453","140_12","Seeds",5,140,505224,3560914
"3454","141_01","Aerial arthropods",1,141,503687,3555271
"3455","141_01","Foliage arthropods",5,141,503687,3555271
"3456","141_01","Omnivorous",2,141,503687,3555271
"3457","141_01","Seeds",7,141,503687,3555271
"3458","141_01","Trunk arthropods",1,141,503687,3555271
"3459","141_01","Ground arthropods",2,141,503687,3555271
"3460","141_02","Ground arthropods",1,141,503548,3556401
"3461","141_02","Omnivorous",2,141,503548,3556401
"3462","141_02","Seeds",6,141,503548,3556401
"3463","141_02","Foliage arthropods",4,141,503548,3556401
"3464","141_02","Trunk arthropods",1,141,503548,3556401
"3465","141_03","Ground arthropods",3,141,504205,3556819
"3466","141_03","Nectar",1,141,504205,3556819
"3467","141_03","Omnivorous",3,141,504205,3556819
"3468","141_03","Seeds",5,141,504205,3556819
"3469","141_03","Trunk arthropods",1,141,504205,3556819
"3470","141_03","Foliage arthropods",2,141,504205,3556819
"3471","141_04","Foliage arthropods",1,141,505065,3556076
"3472","141_04","Ground arthropods",4,141,505065,3556076
"3473","141_04","Omnivorous",2,141,505065,3556076
"3474","141_04","Aerial arthropods",1,141,505065,3556076
"3475","141_04","Trunk arthropods",1,141,505065,3556076
"3476","141_04","Seeds",6,141,505065,3556076
"3477","141_05","Aerial arthropods",2,141,506250,3556244
"3478","141_05","Foliage arthropods",5,141,506250,3556244
"3479","141_05","Omnivorous",1,141,506250,3556244
"3480","141_05","Seeds",7,141,506250,3556244
"3481","141_05","Trunk arthropods",1,141,506250,3556244
"3482","141_05","Ground arthropods",5,141,506250,3556244
"3483","141_06","Aerial arthropods",2,141,506409,3557067
"3484","141_06","Ground arthropods",5,141,506409,3557067
"3485","141_06","Nectar",2,141,506409,3557067
"3486","141_06","Omnivorous",3,141,506409,3557067
"3487","141_06","Foliage arthropods",3,141,506409,3557067
"3488","141_06","Trunk arthropods",1,141,506409,3557067
"3489","141_06","Vertebrates",1,141,506409,3557067
"3490","141_06","Seeds",9,141,506409,3557067
"3491","141_07","Aerial arthropods",2,141,506190,3558210
"3492","141_07","Ground arthropods",6,141,506190,3558210
"3493","141_07","Nectar",1,141,506190,3558210
"3494","141_07","Omnivorous",3,141,506190,3558210
"3495","141_07","Seeds",9,141,506190,3558210
"3496","141_07","Trunk arthropods",1,141,506190,3558210
"3497","141_07","Foliage arthropods",3,141,506190,3558210
"3498","141_08","Aerial arthropods",3,141,506577,3559349
"3499","141_08","Foliage arthropods",1,141,506577,3559349
"3500","141_08","Ground arthropods",3,141,506577,3559349
"3501","141_08","Omnivorous",3,141,506577,3559349
"3502","141_08","Seeds",8,141,506577,3559349
"3503","141_08","Trunk arthropods",1,141,506577,3559349
"3504","141_08","Nectar",1,141,506577,3559349
"3505","141_08","Vertebrates",1,141,506577,3559349
"3506","141_09","Foliage arthropods",3,141,506767,3560154
"3507","141_09","Ground arthropods",6,141,506767,3560154
"3508","141_09","Nectar",1,141,506767,3560154
"3509","141_09","Omnivorous",2,141,506767,3560154
"3510","141_09","Seeds",6,141,506767,3560154
"3511","141_09","Trunk arthropods",1,141,506767,3560154
"3512","141_09","Aerial arthropods",5,141,506767,3560154
"3513","141_10","Aerial arthropods",2,141,505629,3561363
"3514","141_10","Foliage arthropods",3,141,505629,3561363
"3515","141_10","Ground arthropods",4,141,505629,3561363
"3516","141_10","Nectar",1,141,505629,3561363
"3517","141_10","Omnivorous",2,141,505629,3561363
"3518","141_10","Fruits",1,141,505629,3561363
"3519","141_10","Trunk arthropods",1,141,505629,3561363
"3520","141_10","Vertebrates",3,141,505629,3561363
"3521","141_10","Seeds",8,141,505629,3561363
"3522","141_11","Aerial arthropods",1,141,506044,3561680
"3523","141_11","Foliage arthropods",3,141,506044,3561680
"3524","141_11","Nectar",2,141,506044,3561680
"3525","141_11","Omnivorous",2,141,506044,3561680
"3526","141_11","Seeds",8,141,506044,3561680
"3527","141_11","Ground arthropods",2,141,506044,3561680
"3528","141_11","Vertebrates",1,141,506044,3561680
"3529","141_11","Trunk arthropods",1,141,506044,3561680
"3530","141_12","Aerial arthropods",2,141,505343,3562311
"3531","141_12","Foliage arthropods",1,141,505343,3562311
"3532","141_12","Omnivorous",2,141,505343,3562311
"3533","141_12","Seeds",7,141,505343,3562311
"3534","141_12","Trunk arthropods",1,141,505343,3562311
"3535","141_12","Vertebrates",2,141,505343,3562311
"3536","141_12","Ground arthropods",3,141,505343,3562311
"3537","142_01","Foliage arthropods",3,142,503628,3554905
"3538","142_01","Ground arthropods",4,142,503628,3554905
"3539","142_01","Nectar",1,142,503628,3554905
"3540","142_01","Aerial arthropods",1,142,503628,3554905
"3541","142_01","Seeds",8,142,503628,3554905
"3542","142_01","Trunk arthropods",1,142,503628,3554905
"3543","142_01","Omnivorous",3,142,503628,3554905
"3544","142_02","Ground arthropods",2,142,504106,3554214
"3545","142_02","Omnivorous",1,142,504106,3554214
"3546","142_02","Seeds",6,142,504106,3554214
"3547","142_02","Nectar",1,142,504106,3554214
"3548","142_03","Foliage arthropods",1,142,504535,3555343
"3549","142_03","Ground arthropods",3,142,504535,3555343
"3550","142_03","Omnivorous",3,142,504535,3555343
"3551","142_03","Seeds",6,142,504535,3555343
"3552","142_04","Aerial arthropods",2,142,505442,3555334
"3553","142_04","Foliage arthropods",1,142,505442,3555334
"3554","142_04","Ground arthropods",1,142,505442,3555334
"3555","142_04","Seeds",6,142,505442,3555334
"3556","142_04","Omnivorous",3,142,505442,3555334
"3557","142_05","Aerial arthropods",1,142,506117,3555743
"3558","142_05","Foliage arthropods",1,142,506117,3555743
"3559","142_05","Omnivorous",1,142,506117,3555743
"3560","142_05","Seeds",5,142,506117,3555743
"3561","142_05","Trunk arthropods",1,142,506117,3555743
"3562","142_05","Ground arthropods",5,142,506117,3555743
"3563","142_06","Aerial arthropods",2,142,507910,3555345
"3564","142_06","Ground arthropods",3,142,507910,3555345
"3565","142_06","Omnivorous",2,142,507910,3555345
"3566","142_06","Seeds",6,142,507910,3555345
"3567","142_06","Foliage arthropods",3,142,507910,3555345
"3568","142_06","Vertebrates",1,142,507910,3555345
"3569","142_07","Aerial arthropods",1,142,507804,3556724
"3570","142_07","Foliage arthropods",1,142,507804,3556724
"3571","142_07","Ground arthropods",3,142,507804,3556724
"3572","142_07","Seeds",6,142,507804,3556724
"3573","142_07","Omnivorous",3,142,507804,3556724
"3574","142_08","Aerial arthropods",1,142,507657,3557553
"3575","142_08","Foliage arthropods",1,142,507657,3557553
"3576","142_08","Ground arthropods",3,142,507657,3557553
"3577","142_08","Seeds",7,142,507657,3557553
"3578","142_08","Trunk arthropods",1,142,507657,3557553
"3579","142_08","Omnivorous",2,142,507657,3557553
"3580","142_09","Aerial arthropods",1,142,507780,3558696
"3581","142_09","Omnivorous",2,142,507780,3558696
"3582","142_09","Seeds",5,142,507780,3558696
"3583","142_09","Ground arthropods",2,142,507780,3558696
"3584","142_10","Aerial arthropods",2,142,507003,3559492
"3585","142_10","Ground arthropods",2,142,507003,3559492
"3586","142_10","Omnivorous",2,142,507003,3559492
"3587","142_10","Seeds",5,142,507003,3559492
"3588","142_10","Vertebrates",1,142,507003,3559492
"3589","142_10","Foliage arthropods",1,142,507003,3559492
"3590","142_11","Aerial arthropods",4,142,507734,3560849
"3591","142_11","Foliage arthropods",1,142,507734,3560849
"3592","142_11","Ground arthropods",1,142,507734,3560849
"3593","142_11","Seeds",7,142,507734,3560849
"3594","142_11","Trunk arthropods",1,142,507734,3560849
"3595","142_11","Omnivorous",2,142,507734,3560849
"3596","142_12","Aerial arthropods",2,142,507677,3561508
"3597","142_12","Ground arthropods",1,142,507677,3561508
"3598","142_12","Nectar",1,142,507677,3561508
"3599","142_12","Seeds",6,142,507677,3561508
"3600","142_12","Foliage arthropods",2,142,507677,3561508
"3601","143_01","Foliage arthropods",7,143,505765,3554685
"3602","143_01","Ground arthropods",3,143,505765,3554685
"3603","143_01","Nectar",2,143,505765,3554685
"3604","143_01","Omnivorous",2,143,505765,3554685
"3605","143_01","Seeds",5,143,505765,3554685
"3606","143_01","Trunk arthropods",1,143,505765,3554685
"3607","143_01","Vertebrates",1,143,505765,3554685
"3608","143_01","Aerial arthropods",2,143,505765,3554685
"3609","143_02","Aerial arthropods",3,143,506588,3554501
"3610","143_02","Ground arthropods",3,143,506588,3554501
"3611","143_02","Nectar",1,143,506588,3554501
"3612","143_02","Omnivorous",2,143,506588,3554501
"3613","143_02","Foliage arthropods",7,143,506588,3554501
"3614","143_02","Trunk arthropods",1,143,506588,3554501
"3615","143_02","Seeds",6,143,506588,3554501
"3616","143_03","Aerial arthropods",1,143,507732,3554506
"3617","143_03","Foliage arthropods",3,143,507732,3554506
"3618","143_03","Ground arthropods",1,143,507732,3554506
"3619","143_03","Seeds",5,143,507732,3554506
"3620","143_03","Trunk arthropods",1,143,507732,3554506
"3621","143_03","Vertebrates",1,143,507732,3554506
"3622","143_03","Omnivorous",2,143,507732,3554506
"3623","143_04","Foliage arthropods",2,143,508531,3554522
"3624","143_04","Ground arthropods",2,143,508531,3554522
"3625","143_04","Nectar",1,143,508531,3554522
"3626","143_04","Aerial arthropods",1,143,508531,3554522
"3627","143_04","Seeds",7,143,508531,3554522
"3628","143_05","Foliage arthropods",1,143,509314,3554392
"3629","143_05","Ground arthropods",1,143,509314,3554392
"3630","143_05","Omnivorous",1,143,509314,3554392
